,title,discountPriceInfo_0_originalRetailPrice_0___value__,isMultiVariationListing,listingInfo_0_watchCount,returnsAccepted,sellingStatus_0_convertedCurrentPrice_0___value__,shippingInfo_0_handlingTime,shippingInfo_0_oneDayShippingAvailable,shippingInfo_0_shippingServiceCost_0___value__,topRatedListing,Discount_amount,DiscountPercentage,condition_0_conditionDisplayName_Excellent - Refurbished,condition_0_conditionDisplayName_For parts or not working,condition_0_conditionDisplayName_Good - Refurbished,condition_0_conditionDisplayName_New,condition_0_conditionDisplayName_Open box,condition_0_conditionDisplayName_Used,condition_0_conditionDisplayName_Very Good - Refurbished,primaryCategory_0_categoryName_Cell Phones & Smartphones,primaryCategory_0_categoryName_Memory Cards,"primaryCategory_0_categoryName_Mice, Trackballs & Touchpads",primaryCategory_0_categoryName_PC Laptops & Netbooks,Normalized_Discount,Demand_Score
103,Apple iPhone 8 - 64 GB - Space Gray (Unlocked),67.5,0,9,1,67.5,1,0,0.0,1,0.0,0.0,False,False,False,False,False,True,False,True,False,False,False,0.0,8.999999991
104,Samsung Galaxy S22 | S22+ 5G 128GB - Factory Unlocked Smartphone - New in Box,298.0,1,174,1,298.0,1,1,0.0,1,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,0.0,173.999999826
105,Apple iPhone SE 3rd Gen 64GB Unlocked -* Red-G,120.99,0,71,1,120.99,3,0,0.0,0,0.0,0.0,False,False,False,False,False,True,False,True,False,False,False,0.0,23.66666665877778
106,"Motorola Moto Edge 5G 2022 XT2205-1 128GB T-Mobile/Unlocked, Excellent - Read",86.99,1,137,1,86.99,1,0,0.0,1,0.0,0.0,False,False,False,False,False,True,False,True,False,False,False,0.0,136.999999863
107,Samsung Galaxy S21 Ultra 5G 128GB G998U Unlocked - Good,232.99,1,5999,1,232.99,0,0,0.0,1,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,0.0,5999000000000.0
108,Samsung Galaxy Z Fold4 512GB F936U Unlocked - Excellent,1799.99,1,501,1,469.99,0,0,0.0,1,1330.0,73.88929938499659,True,False,False,False,False,False,False,True,False,False,False,0.7388929938495553,500999999999.99994
109,SanDisk Micro SD Card 16GB 32GB 64GB 128GB TF Class 10 for Smartphones Tablets ,5.2,1,752,1,5.2,0,0,0.0,0,0.0,0.0,False,False,False,True,False,False,False,False,True,False,False,0.0,752000000000.0
110,Motorola Moto G 5G (2024) XT2417-4 Unlocked (Any Carrier) 128GB 50MP SmartPhone,114.99,0,112,1,114.99,1,0,0.0,1,0.0,0.0,False,False,False,False,True,False,False,True,False,False,False,0.0,111.99999988799999
111,Google Pixel 6 | 6a | 6 Pro - 128 GB (Unlocked) AT&T Metro T-Mobile Verizon,149.95,1,545,1,149.95,1,0,0.0,1,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,0.0,544.999999455
112,Fair Condition - Samsung Galaxy XCover Pro 64GB (Verizon) Dual SIM - Free Ship,33.99,0,18,1,33.99,2,0,0.0,0,0.0,0.0,False,False,False,False,False,True,False,True,False,False,False,0.0,8.9999999955
113,Unlocked Phone 4G LTE | Finger Print Android 11  | 2022 Model,29.99,0,1504,1,29.99,0,0,0.0,1,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,0.0,1504000000000.0
114,Motorola Moto One 5G XT2075-1 Verizon Unlocked 128GB Oxford Blue C,59.99,0,183,1,59.99,1,1,0.0,1,0.0,0.0,False,False,False,False,False,True,False,True,False,False,False,0.0,182.99999981699997
115,Apple iPhone 5c - 8GB 16GB 32GB - ALL COLORS Unlocked AT&T T-Mobile,29.0,1,915,1,29.0,1,1,0.0,0,0.0,0.0,False,False,False,False,False,True,False,True,False,False,False,0.0,914.9999990849999
116,BRAND NEW Samsung Galaxy A15 5G - 64GB - Black (T-Mobile) ONLY,99.99,0,5,0,99.99,1,0,0.0,0,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,0.0,4.999999995
117,Motorola Moto G14 Dual SIM (4/128GB) | Android 13 *International* - Steel Gray,98.89,0,12,1,69.99,0,0,0.0,1,28.90000000000001,29.22439073718273,False,False,False,False,False,True,False,True,False,False,False,0.2922439073688721,12000000000.0
118,Google Pixel 6  128GB UNLOCKED FOR ALL CARRIERS - GOOD CONDITION,139.99,1,43,1,139.99,0,1,0.0,1,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,0.0,43000000000.0
119,Apple iPhone 12 mini - 64 GB - White (Fully Unlocked),199.94,0,3114,1,199.94,1,0,0.0,1,0.0,0.0,False,False,False,False,False,True,False,True,False,False,False,0.0,3113.9999968859997
120,"TCL 20S 6.67"" T7730 128GB  4G LTE + GSM Factory Unlocked Smartphone Open Box",69.99,1,127,1,69.99,1,1,0.0,1,0.0,0.0,False,False,False,False,True,False,False,True,False,False,False,0.0,126.999999873
121,✨✨NEW Samsung Galaxy S10e SM-G970U 128GB / 256GB - UNLOCKED Smartphone SEALED✨✨,157.99,1,417,1,157.99,1,0,0.0,1,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,0.0,416.999999583
122,Motorola Moto Edge 5G 256GB (XT2141-1) Unlocked Royal Blue - Smartphone,119.99,0,83,1,119.99,1,0,0.0,1,0.0,0.0,False,False,False,False,False,True,False,True,False,False,False,0.0,82.999999917
123,Apple iPhone 14 Pro Max 256GB Unlocked Very Good Condition,1199.0,1,1178,1,549.99,1,1,0.0,1,649.01,54.12927439532944,False,False,False,False,False,False,True,True,False,False,False,0.541292743952843,1177.999998822
124,New S24 Ultra Factory Unlocked 7.3 Smartphone 5G Android 13 RAM 6GB ROM128G Gift,139.99,1,139,1,139.99,5,0,0.0,0,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,0.0,27.79999999444
125,Google Pixel - 32GB 128GB - ALL COLORS (Unlocked) Unlimited Backup,74.99,1,81,1,74.99,1,1,0.0,0,0.0,0.0,False,False,False,False,False,True,False,True,False,False,False,0.0,80.99999991899999
126,Samsung Galaxy S21 Plus S21+ 5G SM-G996U1 128GB 256GB Unlocked Good,168.95,1,35,1,168.95,1,1,0.0,1,0.0,0.0,False,False,False,False,False,True,False,True,False,False,False,0.0,34.999999965
127,Samsung Galaxy A13 5G (A136U) - 64GB GSM Unlocked Smartphone - Black (New),109.99,0,612,1,109.99,1,1,0.0,1,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,0.0,611.999999388
128,Samsung Galaxy A15 5G SM-A156U 128GB Black Smartphone - Excellent,89.0,1,24,1,89.0,2,0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,0.0,11.999999994
129,New Sealed Samsung Galaxy S21 Ultra 5G SM-G998U 128GB/256GB Unlocked Smartphone,298.66,1,89,1,298.66,1,0,0.0,1,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,0.0,88.99999991099999
130,PHONE 2024 Android Cheap Cell Phone Unlocked Smartphone Dual SIM Quad Core GPS,59.99,0,802,1,59.99,1,0,0.0,1,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,0.0,801.999999198
131,Xiaomi Redmi Note 13 4G Midnight Black 6gb - 128gb - Factory Unlocked,122.74,0,6,0,122.74,0,0,0.0,0,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,0.0,6000000000.0
132,"New i15 Pro Max 6.5"" Android Smartphone 128GB 4G GSM Global Unlocked Cell Phone",109.99,1,461,1,109.99,1,0,0.0,1,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,0.0,460.999999539
133,Google Pixel 7a | 7 | 7 Pro - 128GB 256GB 512GB - Unlocked - Smartphone,219.95,1,37,1,219.95,1,0,0.0,1,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,0.0,36.999999963
134,NEW Samsung Galaxy S20+ PLUS G986U 12+128GB Unlocked 5G Smartphone GSM+CDMA Cell,212.99,1,68,1,212.99,3,0,0.0,0,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,0.0,22.66666665911111
135,2024 Factory Unlocked Android Cheap Cell Phone Smartphone Dual SIM USA Quad Core,66.39,0,4507,1,66.39,1,0,0.0,1,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,0.0,4506.999995493
136,Samsung Galaxy S22 Ultra 128GB S908U Unlocked - Excellent,374.99,1,1003,1,374.99,0,0,0.0,1,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,0.0,1002999999999.9999
137,Motorola Moto G Play (2023) XT2271 32GB Blue Smartphone - Excellent,33.77,1,77,1,33.77,2,0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,0.0,38.49999998075
138,"New Android S25 Ultra 7.3"" HD Smartphone 5G Unlocked 16GB+512GB 48MP Camera",121.99,1,100,1,121.99,5,0,0.0,0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,0.0,19.999999996
139,New Sealed Samsung Galaxy S21 Ultra 5G 128GB/ 256GB SM-G998U Factory Unlocked,299.29,1,13,1,299.29,1,0,0.0,1,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,0.0,12.999999986999999
140,Samsung Galaxy A12 SM-A125U 32GB Black Smartphone New Network Unlocked,87.99,0,60,1,87.99,1,1,0.0,0,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,0.0,59.999999939999995
141,NEW Samsung Galaxy S20 5G 12+128GB SM-G981U UNLOCKED GSM+CDMA Smartphone Cell,212.99,1,249,1,212.99,1,0,0.0,1,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,0.0,248.999999751
142,Google Pixel 7 Pro 256GB Unlocked - Excellent,284.99,1,829,1,284.99,0,0,0.0,1,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,0.0,829000000000.0
143,Apple iPhone 14 Pro Max 128GB Network Unlocked Very Good Condition,529.99,1,4413,1,529.99,1,1,0.0,1,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,0.0,4412.999995587
144,Motorola Moto G Pure (2021) 32GB XT2163 Unlocked Smartphone - Good Condition,199.99,0,163,1,49.99,1,0,0.0,1,150.0,75.00375018750938,False,False,True,False,False,False,False,True,False,False,False,0.7500375018713434,162.999999837
145,Samsung Galaxy A51 Fully Unlocked  128GB - Very Good,100.0,1,108,1,100.0,0,1,0.0,1,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,0.0,108000000000.0
146,NEW Samsung Galaxy S21 5G Smartphone SM-G991U Unlocked AT&T T-Mobile GSM+CDMA,229.99,1,211,1,229.99,1,0,0.0,1,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,0.0,210.999999789
147,Apple iPhone 14 Pro Max 256GB Network Unlocked Excellent Condition,584.99,1,4617,1,584.99,1,1,0.0,1,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,0.0,4616.999995382999
148,Samsung Galaxy A51 - Fully Unlocked 128GB - Excellent,149.0,1,16,1,104.0,0,1,0.0,1,45.0,30.2013422818792,False,False,False,False,False,False,True,True,False,False,False,0.302013422816765,15999999999.999998
149,Samsung Galaxy A14 5G SM-A146U 64GB Black AT&T  Only - New Sealed/Unused,79.0,0,13,0,79.0,2,0,0.0,0,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,0.0,6.49999999675
150,Samsung Galaxy A14 5G SM-A146U 64GB Black Unlocked - Good,93.0,0,285,1,93.0,2,0,0.0,0,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,0.0,142.49999992875
151,NEW UNLOCKED SAMSUNG GALAXY S21 5G SM-G991U ALL COLORS AND MEMORY GSM+CDMA,236.88,1,441,1,236.88,1,0,0.0,1,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,0.0,440.99999955899995
152,Samsung Galaxy S21 5G SM-G991U1 128GB 256GB Unlocked Good Refurbished,174.95,1,302,1,174.95,1,1,0.0,1,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,0.0,301.99999969799995
153,Google Pixel 7 Pro 256GB Unlocked - Very Good,264.99,1,361,1,264.99,0,0,0.0,1,0.0,0.0,False,False,False,False,False,False,True,True,False,False,False,0.0,361000000000.0
154,Google Pixel 6a 5G UW GX7AS - 128GB - Charcoal (Verizon Prepaid),113.98,0,224,1,113.98,0,0,0.0,1,0.0,0.0,False,False,False,False,True,False,False,True,False,False,False,0.0,224000000000.0
155,Google Pixel 6a GX7AS - 128GB - AT&T/T-Mobile/Verizon Or Unlocked - Good!,114.99,1,314,1,114.99,0,1,0.0,1,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,0.0,314000000000.0
156,"One RANDOM Smartphone for Scrap, Parts | Galaxy S22 Ultra, J3, HTC 10 All brands",9.99,0,6,0,9.99,1,0,0.0,0,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,0.0,5.9999999939999995
157,Apple iPhone SE 3rd Gen 2022 Fully Unlocked GSM/CDMA 5G SmartPhone 64GB 128GB,194.99,1,882,1,194.99,1,0,0.0,1,0.0,0.0,False,False,False,False,True,False,False,True,False,False,False,0.0,881.9999991179999
158,Motorola Moto G Stylus 5G  2024 - 128GB - Caramel Latte (Cricket Wireless),125.95,0,69,0,125.95,2,0,0.0,0,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,0.0,34.49999998275
159,New Samsung Galaxy Note 20 Ultra 5G 128GB Factory Unlocked T-Mobile Att Verizon,322.27,1,70,1,322.27,1,0,0.0,1,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,0.0,69.99999993
160,"Unlocked Smartphone G14 Pro Max 5G 6.8"" 4GB+128GB Android Cell Phone 5000mAh",89.99,1,269,1,89.99,3,0,0.0,0,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,0.0,89.66666663677778
161,2024 New Android Factory Unlocked Cell Phone Cheap Smartphone Quad Core 2 SIM 4G,58.8,1,79,1,58.8,1,0,0.0,1,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,0.0,78.999999921
162,NEW UNLOCKED SAMSUNG GALAXY NOTE 20 5G SM-N981U 128GB ALL COLORS/MEMORY GSM+CDMA,248.88,1,2336,1,248.88,1,0,0.0,1,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,0.0,2335.9999976639997
163,NEW Samsung Galaxy A54 5G SM-A546U 128GB Factory Unlocked Smartphone Cell Phone,248.0,0,207,1,248.0,3,0,0.0,0,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,0.0,68.999999977
164,Samsung Galaxy S22 SM-S901U Unlocked 128GB Phantom Black Good,192.99,0,633,1,192.99,1,1,0.0,1,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,0.0,632.999999367
165,2.4GHz Wireless Optical Mouse &USB Receiver Adjustable DPI for PC Laptop Desktop,8.99,0,1589,1,8.99,1,0,0.0,1,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,0.0,1588.999998411
166,"Portable  Wireless Mouse,  2.4GHz Silent with USB Receiver, Optical USB Mouse",7.95,1,828,1,7.95,1,0,0.0,1,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,0.0,827.9999991719999
167,Gaming Mouse 7 Button USB Wired LED Breathing Fire Button 3200 DPI Laptop PC,7.95,0,2896,1,7.95,1,0,0.0,0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,0.0,2895.9999971039997
168,USB 2.0 Optical Wired Scroll Wheel Mouse  PC Laptop Notebook Desktop Black Mice,4.99,0,62,1,4.99,6,0,0.0,0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,0.0,10.333333331611112
169,2.4GHz Wireless Optical Mouse Mice & USB Receiver For PC Laptop Computer DPI USA,6.89,1,2673,1,6.89,1,0,0.0,0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,0.0,2672.9999973269996
170,USB 2.0 Optical Wired Scroll Wheel Mouse PC Laptop Notebook Desktop Black Lot,4.99,1,23,1,4.99,6,0,0.0,0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,0.0,3.8333333326944445
171,2.4GHz USB Wireless Optical Mouse Mice for Apple Mac Macbook Pro Air PC White,5.95,0,1271,1,5.95,1,0,0.0,0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,0.0,1270.9999987289998
172,Wireless 2.4GHz Optical Mouse Mice & USB Receiver For PC Laptop Computer DPI NEW,4.99,1,19,1,4.99,3,0,0.0,0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,0.0,6.333333331222222
173,2 Wireless Optical Mouse Mice 2.4GHz USB Receiver For Laptop PC Computer DPI USA,8.49,1,455,1,8.49,1,0,0.0,0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,0.0,454.999999545
174,Razer Basilisk V3 Wired Optical Gaming Mouse with Chroma RBG Lighting - Black,69.99,0,6,1,33.13,0,0,0.0,1,36.85999999999999,52.66466638091155,False,False,False,True,False,False,False,False,False,True,False,0.5266466638015909,6000000000.0
175,2.4GHz Wireless Optical Mouse USB Mouse DPI RGB Cordless Mice For PC Laptop,4.0,0,106,1,4.0,3,0,0.0,0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,0.0,35.33333332155556
176,2.4GHz Wireless Optical Mouse USB Rechargeable RGB Cordless Mice For PC Laptop,7.85,1,1572,1,7.85,1,0,0.0,0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,0.0,1571.9999984279998
177,USB 2.0 Optical Wired Scroll Wheel Mouse  PC Laptop Notebook Desktop Black Mice,4.99,0,9,1,4.99,6,0,0.0,0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,0.0,1.49999999975
178,Universal Wired USB 2.0 Optical Mouse Mice for PC Laptop Notebook Desktop Black,4.98,0,147,1,4.98,1,0,0.0,1,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,0.0,146.999999853
179,Wireless 2.4GHz Optical Mouse Mice & USB Receiver For PC Laptop Computer DPI NEW,3.99,1,11,1,3.99,3,0,0.0,0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,0.0,3.666666665444444
180,Wireless Optical Mouse Mice 2.4GHz USB Receiver For Laptop PC Computer DPI USA,3.99,1,20,1,3.99,3,0,0.0,0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,0.0,6.666666664444445
181,TECKNET Wireless Mouse BT5.0/3.0 & 2.4G Rechargeable 4800 DPI Silent Mouse 8 ...,10.99,0,35,1,10.99,3,0,0.0,0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,0.0,11.666666662777777
182,Gaming Mouse Wireless USB Rechargeable 7 Color LED Backlight Optical Mice for PC,18.98,0,404,1,12.48,1,0,0.0,1,6.5,34.24657534246575,False,False,False,True,False,False,False,False,False,True,False,0.342465753406614,403.99999959599995
183,NEW Original HP Wired USB Optical DPI: 800 Mouse Black - QY777AA FREE SHIPPING,7.99,0,1,1,7.99,1,0,0.0,1,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,0.0,0.9999999989999999
184,2 Wireless Optical Mouse Mice 2.4GHz USB Receiver For Laptop PC Computer DPI USA,5.88,1,50,1,5.88,2,0,0.0,0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,0.0,24.9999999875
185,New Logitech M510 Wireless Laser Mouse for PC/MAC with Unifying Receiver - Gray,19.99,0,381,1,19.99,0,0,0.0,1,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,0.0,381000000000.0
186,NEW 2.4GHz Wireless Optical Mouse Mice & USB Receiver For PC Laptop Computer DPI,4.99,1,4,1,4.99,3,0,0.0,0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,0.0,1.3333333328888888
187,Razer Basilisk V3 Wired Optical Gaming Mouse Chroma White RZ01-04000300,49.99,0,98,1,25.99,1,0,0.0,1,24.000000000000004,48.009601920384085,False,False,False,False,False,False,False,False,False,True,False,0.480096019194237,97.999999902
188,2.4GHz Bluetooth Wireless Optical Mouse USB Rechargeable RGB Mice for PC Laptop,7.9,1,81,1,7.9,2,0,0.0,0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,0.0,40.49999997975
189,Wireless Optical Mouse Mice 2.4GHz USB Receiver For Laptop PC Computer DPI lot,5.88,1,9,1,5.88,3,0,0.0,0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,0.0,2.999999999
190,Gaming Mouse LED Breathing Fire 4 Button Silent USB Wired 1600 DPI Laptop PC USA,6.07,1,717,1,6.07,1,0,0.0,0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,0.0,716.999999283
191,Ergonomic Optical Vertical Mouse 6 Keys USB Wireless Mice 2.4GHz 1600DPI for PC,11.85,0,253,1,11.85,2,0,0.0,0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,0.0,126.49999993675
192,2.4GHz Wireless Optical Mouse Mice & USB Receiver For PC Laptop Computer DPI USA,6.64,1,101,1,6.64,0,0,0.0,0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,0.0,101000000000.0
193,Logitech Wireless Mouse M185 Gray Bulk Packaging,9.49,0,156,1,9.49,1,0,0.0,1,0.0,0.0,False,False,False,False,True,False,False,False,False,True,False,0.0,155.999999844
194,Razer - Basilisk V3 Wired Optical Gaming Mouse with Chroma RBG Lighting - White,69.99,0,6,1,37.99,2,1,0.0,0,31.999999999999996,45.72081725960851,False,False,False,True,False,False,False,False,False,True,False,0.45720817258955265,2.9999999985
195,Gaming Mouse 7 Button USB Wired LED Breathing Fire Button 3200 DPI Laptop PC,6.75,0,70,1,6.75,1,0,0.0,0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,0.0,69.99999993
196,"PICTEK Wired Gaming Mouse, 8 Programmable Buttons, RGB Backlit, 7200 DPI, Ergono",9.99,0,4,1,9.99,0,0,0.0,1,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,0.0,3999999999.9999995
197,USB 2.0 Optical Wired Scroll Wheel Mouse  PC Laptop Notebook Desktop Black ,5.99,1,2,1,5.99,3,0,0.0,0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,0.0,0.6666666664444444
198,Lenovo Wired USB Mouse,7.99,0,950,1,7.99,2,0,0.0,0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,0.0,474.99999976249995
199,Wireless Mouse 2.4G Optical Cordless Mice Optical Scroll for PC Laptop Computer,6.63,0,325,1,6.63,5,0,0.0,0,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,0.0,64.999999987
200,2.4GHz Wireless Optical Mouse Mice & USB Receiver For PC Laptop Computer DPI USA,6.99,1,17,1,6.99,1,0,0.0,1,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,0.0,16.999999983
